text,toxic
eu gosto de timas as vezes pego um ranço tbm — vem falar comigo ai tu pode me explicar o porquê do rançodiálogo é tudo ,0.0
 nao vale apena comentartem palavras que nada se aproveita,0.0
olha eu já pedi desculpas no lance que falei sobre a bissexualidade e talli tudo o que todo mundo tinha a falar e concordei que eu tava erradoacho que agora o próximo passo agora é eu me auto flagelar em praça pública para agradar as pessoas,1.0
 tô com dó do verdevaldo,0.0
olásó vim aqui dizer que o 9 miller é reiadeus,0.0
'tu vai querer peitar meu bonde tú só pode tá maluco ,0.0
o nosso consolo é saber que deus está no controle mesmo em meio ao caos,0.0
 tem que degolar é o ,0.0
um conceito que eu amo eh homens heteros usando espartanos como simbolo maximo de heterossexualidade amado de onde vc acha que veio o beijo grego,0.0
outra sexta sem choppadamas fiquem tranquilos porque falta só uma semana pro carna anal,0.0
encontrei na cabine com antigo colega do grobo o  só o taranta pra tirar ele de casa haha,0.0
paula vai sem ninguémvai com a mônicacom a nancycom o namoradocom o porthosmas vaivocê nunca precisou de ninguém lá dentroaqui fora não seria diferentepaulinha na fab ,0.0
amémporque é duro a gente ficar tomando susto logo com a justiça,0.0
onze santos acima do bem e do mal cadê um poder moderador devemos confiar cegamente nos ministros do stf ou devemos nos curvar perante eles devemos aceitar que uma nação fique prostrada perante eles não  ,0.0
 jô indoidou de vez esse cara só pode tá louco ou e mais um dos grandes clubistas q trabalham como jornalista esportivo,0.0
 dá gosto de ver como você trabalha ministrosem lacração sem enrolaçãoparabéns,0.0
preocupação do carai com a minha vida vou mandar um boleto pra tu pagar visse,0.0
após estudar inglês por pelo menos 8 anos somente 5% dos brasileiros (que estudaram em pública ou privada) falam inglês,0.0
chocolate negro o nada,1.0
grupo é preso por invadir e instalar garimpo dentro de reserva indígena em ro | jiparaná e região central | g1 ,0.0
 ei ou vem aqui no meu insta que te mostro minha feiúra carai,0.0
essa thread é muito necessária,0.0
 contabilidade miga kkkk eu abri a porta e já falei meu deus conheço vc da onde ai pensei caraca é mãe da malu kkk,0.0
  se o curso e bom porque então eu to solteiro,0.0
  o greg pinto vc viu o video do bosa chegando na bhaia agora engole sua lingua,1.0
 essa é a ditadura anunciadatodos tem o dever moral de nao obedecer afinal a justiça tomou um lado,0.0
 oba o planeta vai ficar feliz,0.0
"47eu amo mais 

 celular do jisung ",0.0
davi alcolumbre para abrir um processo de impeachment a dias toffoli impeachment do ministro dias toffoli presidente do stf sign ,0.0
"épolíticabrasil entrevista psicopedagoga deborah araujo maia

dia 02/08 épolíticabrasil com miguel carvalho está imperdívelvamos entrevistar a alfabetizadora e psicopedagoga deborah araujo maia num batepapo… ",0.0
" tem dia a manifestação
7 de setembro",0.0
passando tanta raiva com a matrícula na ufg que torcendo mesmo pro bonosaro fechar essa bosta,1.0
 força janaínapor isso não dá pra admitir que digam que o povo que acabas com o stfé ao contrário o povo quer dignidade transparência e acima de tudo honestidade em cada cadeira do stf,0.0
 você tá tentando esconder um elefante atrás da porta o absurdo é tão grande da que a verdade escorre pra tudo que é canto enquanto vocês tentam tampar o sol com a peneira,0.0
 boa tinha esquecido dessa possibilidade,0.0
   pode me mamar com gosto por favor,1.0
onde pode ter mais espaço no banco ,0.0
  oswaldo vc deveria ter vergonha de existir e usurpar o pouco oxigênio limpo que ainda existe na atmosfera,1.0
 bem feito msm pretinho sob medida,1.0
eu tinha um e ele estourou ,0.0
onde eu tava com a cabeça quando inventei de ficar pra estudar matemática se não entendo nada de matemática,0.0
  já passou da horas de vocês esquerdistas que gostam de dinheiro fácil ficarem sóbrios pois á todo momento parecem bêbados com comportamento as vezes de drogados acordem vocês defendem bandidos quem se mistura com porcos comem farelos já foi o tempo o tempo de vocês,1.0
 o curioso dessa guerra de narrativas e que as afirmações de ambos os lados são um tanto quanto evasivasde um lado os acusados não afirmam a manipulação ou veracidade do conteúdo evitando se comprometer no futuro,0.0
baseado em reportagem decorrente de arquivos hackeados por estelionatário publicada em veículo de imprensa marron que hoje não detém mais credibilidade algumaisso é desespero despreparo e abuso de autoridade ,0.0
pra mim é o casal mais lindo icônico e bem desenvolvido do mcu e nada mais importa além da minha opinião ,0.0
a atendente perguntou se eu não queria fazer tb aí minha irmã falou altão “nãoessa fdp puxou pra mamãe não tem nem virilha nem cu cabeludo” a vergonhasérioaí depois ninguém sabe pq o miguel fala palavrão,1.0
 aí nem fala kkkk verdadeiro caminho sem volta aquilo deus me livre,0.0
eu fico tão chateado de ter que passar o dia em casa não que eu não goste da minha companhia mas sei láé entediante,0.0
citronela tem um dos piores cheiros que existe ,0.0
 o que seria inteigência,0.0
etc e etc os dois fandoms entram num bar ,0.0
acabei de ler a atualização da au e continua perfeita tô desestabilizada mas sigo firme obrigada por todos os mi… — eu que agradeço ,0.0
 queiroz vai ser o ator coadjuvante ,0.0
mano eu tô mto feliz agora pqp,0.0
 vou botar um lacinho rosa nos cabelos dela se ela deixar,0.0
 isso que é filtro,0.0
felicidade por ver minha amiga iniciando um sonho quando você fica feliz pela conquista do outro é pq entendeu tudo,0.0
 me conta o que é kkkkkkk,0.0
urgente ouçam até o final por gentilezadenúncia de caio coppola,0.0
 já estamos levando a farra no bndes ,0.0
a rivalidade entre os meninos nos comentários disso me dá nojonão precisa desmerecer um pra enaltecer o outro quando as pessoas vão entender isso,0.0
 e eu queria tá em casa assistindo,0.0
"se eu tivesse amigos assim eu já teria pegado todos kkk
 ",0.0
  flamengo vai comprar,0.0
q pesado você é perigosa mesmo hein kkkkkkkkkkkk,0.0
gente o chimit é mt aleatório do nada aparece aqui com um quadriciclo pra nois dar uma voltinha altas aventuras amigos perfe…,0.0
parece que nunca viram pretos na vida ,0.0
ai eu fui entrar na conversa e vi que eu tava dando vacuo nele desde o dia 15/07/18,0.0
fazes me falta e eu sei admitir isso,0.0
 aquele amigo da sua amiga te contei lembra,0.0
sem falta,0.0
eu tô só a minha mãe não dei notícia de nada e ela foi correr p camila ninguém merece,0.0
que nervosoooo alguem manda ela falar q nem gente,0.0
  não que ele não mereça mas podia mudar o nome do prêmio de “ melhor atleta de r6 “ pra “ jogador com mais seguidores “ seria melhor ,0.0
eu acho que esta pesquisa não é fidedigna deveria ser pelo menos 90% de aprovação,0.0
"para um ataque desnecessário um editorial necessário 
globo repudia em nota ataques de bolsonaro a miriam leitão | jornal nacional | g1 ",0.0
o erro do jovem é imaginar coisas que nunca vão acontecer,0.0
moral que buscar um new balance e o proximo passo,0.0
 pq estava perto do meu trabalho e logo logo to com um bacuri pra cuidarkkkkkkkkk,0.0
2º sexta sonhando a mesma coisa ,0.0
"pra criança e pro pai da criança pra mãe tb pq não
sugestão da formiguinha 
    em praia do canto ",0.0
"[pôster do filme de tcc que estou produzindo com amigs]
para o filme acontecer precisamos de grana mas como somos universitários não conseguimos arranjar todo o dinheiro sozinhosentão a ideia foi criar um crowdfunding e contar com a ajuda de vcs 
 ",0.0
coisa de burques,0.0
joao viaja pro prata p sair com os amigos dele mas n pode ficar em udia p gnt sair,0.0
 comprar uns chipanzés para dar banho nas crianças,0.0
"




quem sente tua falta te procura
  


",0.0
o ministro da justiça e segurança pública sergio moro revogou 70 portarias da pasta 69 editadas por gestões anteriores e uma assinada por ele mesmo em janeiro deste ano,0.0
era so uns amigos p fechar camarote p ferrugem,0.0
"ela merece demais 
paulinha na fab",0.0
deixe eu entender com base nas mensagens roubadas por um estelionatário a folha acusa  de fazer um cerco a toffoli porque o procurador da lava jato fez o trabalho pelo qual é pago pô condecorem deltan,0.0
 sim mas pelo dobro do preço kk agora vou ter que pagar 10 reais,0.0
amigo se eu seguir reto aqui eu caio na dutra ,0.0
começou e a natália não tá na quadra /// ,0.0
   o anta quer só colocar terror,0.0
 olha quem falaaaa,0.0
eu simplesmente não tenho palavras a agradecer por vc ter entrado na minha vida e estar fazendo parte dela até hj vc alegra todos os meus dias obrigada por sempre estar ao meu ladinho até nos piores momentos gratidão por sempre me ensinar coisas novas obrigada por ser você sz,0.0
meu almoço nada saudável e delicioso me animou pra seguir meu dia e estudar o resto dele,0.0
já disse isso com lágrimas nos olhos e do outro lado ouvi um não dá é duro mas um gajo aguenta ,0.0
mais eu tô tão em paz tão feliz com tudo oq vem acontecendo que sério não me importo mais,0.0
 lindo gatito,0.0
a pessoa me manda video do melim pra quando eu acordaaar a nãaao ,0.0
vão engolir kpop no lollapalooza e acabou,0.0
todo dia é dia pra fazer o mundo um lugar melhor ,0.0
diz que me ama quando bebe mas quando acorda se esquece desse amorque acabou,0.0
   é melhor ver urubus serem derrotados no equador,0.0
 ahamfiz só pra aprender e acabou ficando bom,0.0
  alô distraído acho q não foi como vc pensava vergonha alheia ,0.0
porque não dá valor quando tem agora quer surtar porque a pessoa toco a vida a faça mil favor,0.0
 deve ser triste mesmo não ter gostado e precisar chamar a música de hit kkkk,0.0
adoro amizades novas só que as meninas já olham pra e fala que sou nojenta ,0.0
bang pdcomo explicar esse velho anta do caralho que so tem ideia errada que tem merda no lugar do cérebro,1.0
ai sinceramente coragem eu dava tudo pra ficar em casa deitada assistindo tv,0.0
  acabou as boquinhas do governo mandioca agora é malhar para não perder a popularidade em baixa,1.0
tudo que tem leite ninho fica perfeito,0.0
vídeo – “arranca a cabeça e deixa pendurada pena de morte à moda brasileira” ,1.0
podem me chamar de rodrigo goes breve breve todos saberão pq ,0.0
n há um único dia em q eu não me stresse c alguma coisa,0.0
a meta de estudos precisa ser difícil de cumprir mas realistauma meta muito baixa te deixa folgado e não otimiza seu tempoum meta excessivamente alta te deixa frustrado pois repetidas vezes você não a vai atingir,0.0
" já está disponível em nosso site a edição n° 17 (agosto/2019) do periódico slc solução em licitações e contratos que aliás está cada mês melhorconfira nosso sumário



se deus é por nós quem será contra nós (romanos 831b)",0.0
o pesquisador de governos autoritários manuel loff explica como a extremadireita cresceu na europa antes de atacar a imigração focouse contra o estado de bemestar social pelo peso dos impostoso seu primeiro alvo foram os mais pobres ,0.0
to triste pq ricardo fica brigando comigo ,0.0
 acho que a raiva está em fazer um grupo fixo e não um projeto como o sm the balladsa ideia em si não é ruim porém a realização é péssimafandom coreano não se junta com outrogerou buzz sim mas totalmente negativo,0.0
a única refeição do dia foi meio miojo tomara que eu não morra,0.0
ainda bem que hoje já é sextafeirajá não aguentava mais beber no meio da semana kk,0.0
(emoji p chamar atenção) ,0.0
 elfo e seria um mago de raio que eu acho que seria uma magia interessante de ter no hytale eu penso em poder fazer um raio cair do céu na cabeça dos bicho seria bom contra goblins(n sei se é assim o nome mesmo) com bombas,0.0
 obg amor desejo a vc e a sua família o dobro ,0.0
 em área de milícia aindaos caras da milícia ainda nos deram maior encaradão de dentro do carrosábado passei por mais esse livramento,0.0
 olha a beleza dessa garota,0.0
eu depois de tentar estudar e não entender nada,0.0
 imagina você ser meu bixo que top sifnskfjsidja,0.0
 da mais dá muito em cima de mim rs,0.0
" o ministro barroso simplesmente confirma que houve o jantarlogo ele também confirma a veracidade das mensagensserá se ainda vão continuar negandoas se são verdadeiras as mensagens por que ação policial
teria que ter era ação do ministério público investigando o conteúdo",0.0
que lindo porraaaaaaaaaaa,1.0
meu cabelo fica tão bom depois de sentar,1.0
meu sonho tá aí ser um pato,0.0
